,freq,amp,coefA_in,coefB_in,coefA_out,coefB_out,THD_out
82,50,4,"[np.float64(1.8041124150158793e-19), np.float64(0.0002512008576430971), np.float64(-6.713233196734247e-07), np.float64(-5.661926252002517e-07), np.float64(-5.367717559682812e-07), np.float64(-5.241649168497756e-07), np.float64(-5.175618383889952e-07)]","[np.float64(-0.0), np.float64(0.07995945334854952), np.float64(-0.00010684301871876576), np.float64(-6.007312460487477e-05), np.float64(-4.271269068907457e-05), np.float64(-3.336663043856241e-05), np.float64(-2.745425629791398e-05)]","[np.float64(-16.918307086614185), np.float64(1139.0757862586486), np.float64(22.02325566731402), np.float64(-28.815430226610665), np.float64(-1.5453447519374028), np.float64(7.559985245526528), np.float64(-7.023168069856398)]","[np.float64(-0.0), np.float64(210.09244522246794), np.float64(12.371850544876638), np.float64(26.705752350075173), np.float64(1.2622748736724125), np.float64(-17.295637231935196), np.float64(-5.9525028895419965)]",18.945901394711523
83,50,2,"[np.float64(9.020562075079396e-20), np.float64(0.00012560042882154855), np.float64(-3.3566165983671234e-07), np.float64(-2.8309631260012586e-07), np.float64(-2.683858779841406e-07), np.float64(-2.620824584248878e-07), np.float64(-2.587809191944976e-07)]","[np.float64(-0.0), np.float64(0.03997972667427476), np.float64(-5.342150935938288e-05), np.float64(-3.0036562302437385e-05), np.float64(-2.1356345344537286e-05), np.float64(-1.6683315219281205e-05), np.float64(-1.372712814895699e-05)]","[np.float64(24.326279527559056), np.float64(33.52872567232865), np.float64(-6.265824187019574), np.float64(9.417220849088551), np.float64(-6.875765164852973), np.float64(9.809590618395545), np.float64(4.783254481281846)]","[np.float64(-0.0), np.float64(529.8890786376858), np.float64(20.852390303003872), np.float64(11.31822930869117), np.float64(-1.7632645925647106), np.float64(13.951397279860927), np.float64(-3.792286738860332)]",41.12279581445913
84,50,8,"[np.float64(3.6082248300317586e-19), np.float64(0.0005024017152861942), np.float64(-1.3426466393468494e-06), np.float64(-1.1323852504005035e-06), np.float64(-1.0735435119365624e-06), np.float64(-1.0483298336995513e-06), np.float64(-1.0351236767779904e-06)]","[np.float64(-0.0), np.float64(0.15991890669709904), np.float64(-0.00021368603743753152), np.float64(-0.00012014624920974954), np.float64(-8.542538137814914e-05), np.float64(-6.673326087712482e-05), np.float64(-5.490851259582796e-05)]","[np.float64(65.3560531496063), np.float64(-2417.5075485760544), np.float64(21.782814064446423), np.float64(-147.12607752858858), np.float64(-3.314781281751844), np.float64(98.29762912215043), np.float64(-5.506151509388514)]","[np.float64(-0.0), np.float64(257.192222723711), np.float64(-4.621967351173112), np.float64(-118.82437498736783), np.float64(28.00398918247192), np.float64(-17.805924748850558), np.float64(-8.63346665864695)]",13.370806833650626
85,50,1,"[np.float64(4.510281037539698e-20), np.float64(6.280021441077427e-05), np.float64(-1.6783082991835617e-07), np.float64(-1.4154815630006293e-07), np.float64(-1.341929389920703e-07), np.float64(-1.310412292124439e-07), np.float64(-1.293904595972488e-07)]","[np.float64(-0.0), np.float64(0.01998986333713738), np.float64(-2.671075467969144e-05), np.float64(-1.5018281151218693e-05), np.float64(-1.0678172672268643e-05), np.float64(-8.341657609640603e-06), np.float64(-6.863564074478495e-06)]","[np.float64(27.74557086614173), np.float64(-92.2246029667379), np.float64(2.8364953304889906), np.float64(-7.4522488162496705), np.float64(-10.513215075564029), np.float64(-7.083377437280289), np.float64(2.583854041160814)]","[np.float64(-0.0), np.float64(-226.01825600159268), np.float64(-2.336610106354652), np.float64(-4.902925855690064), np.float64(-1.7072474365123698), np.float64(2.4453214392024036), np.float64(17.305847522010282)]",90.79792427675989
86,50,4,"[np.float64(1.8041124150158793e-19), np.float64(0.0002512008576430971), np.float64(-6.713233196734247e-07), np.float64(-5.661926252002517e-07), np.float64(-5.367717559682812e-07), np.float64(-5.241649168497756e-07), np.float64(-5.175618383889952e-07)]","[np.float64(-0.0), np.float64(0.07995945334854952), np.float64(-0.00010684301871876576), np.float64(-6.007312460487477e-05), np.float64(-4.271269068907457e-05), np.float64(-3.336663043856241e-05), np.float64(-2.745425629791398e-05)]","[np.float64(-20.411171259842526), np.float64(1127.3676644422603), np.float64(29.708330103744323), np.float64(8.058749471452758), np.float64(-5.7065052124966575), np.float64(-8.10024675652554), np.float64(1.7977060268727656)]","[np.float64(-0.0), np.float64(-302.8020458107253), np.float64(-3.948347478893025), np.float64(29.367496145803482), np.float64(11.176953119696686), np.float64(-23.831517127002176), np.float64(4.060709365335907)]",18.727593673456898
87,50,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0)]","[np.float64(6.640009842519688), np.float64(10.224207865186319), np.float64(8.984892607169154), np.float64(-7.31795822322451), np.float64(2.3428536463842216), np.float64(1.0802354155444276), np.float64(3.9662425967058472)]","[np.float64(-0.0), np.float64(-7.567993500253141), np.float64(-4.11205347063663), np.float64(4.754950424358453), np.float64(5.715998400501976), np.float64(16.96559128515056), np.float64(1.5884831162225914)]",1649.5632306660402
88,50,5,"[np.float64(2.3418766925686896e-20), np.float64(0.0003140010720538715), np.float64(-8.391541495915947e-07), np.float64(-7.07740781500304e-07), np.float64(-6.709646949594546e-07), np.float64(-6.552061460623796e-07), np.float64(-6.469522979858352e-07)]","[np.float64(-0.0), np.float64(0.09994931668568688), np.float64(-0.00013355377339845738), np.float64(-7.509140575609356e-05), np.float64(-5.339086336134307e-05), np.float64(-4.17082880482027e-05), np.float64(-3.4317820372392655e-05)]","[np.float64(36.83464566929134), np.float64(-1173.4839592909686), np.float64(1.0452637471887352), np.float64(-60.95863152581044), np.float64(5.545910941363159), np.float64(-11.352242144333909), np.float64(-16.06739113644842)]","[np.float64(-0.0), np.float64(926.5959336052634), np.float64(-9.18982621305286), np.float64(23.74361545111754), np.float64(0.23684222342591238), np.float64(-6.416875804960235), np.float64(6.222788585588297)]",14.973577153468101
89,50,3,"[np.float64(-2.3288662664988637e-19), np.float64(0.0001884006432323233), np.float64(-5.034924897548938e-07), np.float64(-4.2464446890015984e-07), np.float64(-4.0257881697660976e-07), np.float64(-3.931236876372607e-07), np.float64(-3.881713787912685e-07)]","[np.float64(-0.0), np.float64(0.059969590011412124), np.float64(-8.013226403907447e-05), np.float64(-4.5054843453655964e-05), np.float64(-3.2034518016806024e-05), np.float64(-2.5024972828921514e-05), np.float64(-2.059069222343534e-05)]","[np.float64(17.963336614173226), np.float64(-523.452201886773), np.float64(-13.622349874632466), np.float64(-3.9047193257432213), np.float64(4.316622617381061), np.float64(3.58585051278791), np.float64(5.246352715470641)]","[np.float64(-0.0), np.float64(-661.874099571757), np.float64(16.745529838006323), np.float64(19.245358843732223), np.float64(3.0878658723505032), np.float64(-8.830501894395347), np.float64(-1.3915018045492176)]",24.250446983619838
90,50,7,"[np.float64(8.777700788442644e-19), np.float64(0.0004396015008754209), np.float64(-1.1748158094283721e-06), np.float64(-9.908370941004668e-07), np.float64(-9.393505729448183e-07), np.float64(-9.172886044867604e-07), np.float64(-9.057332171812613e-07)]","[np.float64(-0.0), np.float64(0.13992904335996167), np.float64(-0.00018697528275784), np.float64(-0.00010512796805853105), np.float64(-7.474720870588189e-05), np.float64(-5.839160326748366e-05), np.float64(-4.8044948521348924e-05)]","[np.float64(-33.62647637795278), np.float64(1476.3927455838545), np.float64(0.17496830603308808), np.float64(52.753006183175586), np.float64(-14.498268020470688), np.float64(33.713812812264116), np.float64(-3.6550132436230687)]","[np.float64(-0.0), np.float64(-1576.6250248457059), np.float64(-46.58253296455818), np.float64(-99.2660228208389), np.float64(-17.077484043730323), np.float64(-17.61115073438141), np.float64(-2.2344130556246715)]",11.602305068445885
91,50,6,"[np.float64(-4.657732532997727e-19), np.float64(0.0003768012864646466), np.float64(-1.0069849795097875e-06), np.float64(-8.492889378003197e-07), np.float64(-8.051576339532195e-07), np.float64(-7.862473752745214e-07), np.float64(-7.76342757582537e-07)]","[np.float64(-0.0), np.float64(0.11993918002282425), np.float64(-0.00016026452807814894), np.float64(-9.010968690731193e-05), np.float64(-6.406903603361205e-05), np.float64(-5.004994565784303e-05), np.float64(-4.118138444687068e-05)]","[np.float64(-17.327755905511797), np.float64(1285.8047756988765), np.float64(2.4221499896189), np.float64(-45.575197274226305), np.float64(9.383090782353097), np.float64(-4.481816515592203), np.float64(0.0675141315241499)]","[np.float64(-0.0), np.float64(1312.245142280804), np.float64(37.045796050172456), np.float64(-38.24998172064417), np.float64(-10.26275786778891), np.float64(25.15404812632594), np.float64(-0.3174443353653701)]",12.680040043414808
92,50,2,"[np.float64(9.020562075079396e-20), np.float64(0.00012560042882154855), np.float64(-3.3566165983671234e-07), np.float64(-2.8309631260012586e-07), np.float64(-2.683858779841406e-07), np.float64(-2.620824584248878e-07), np.float64(-2.587809191944976e-07)]","[np.float64(-0.0), np.float64(0.03997972667427476), np.float64(-5.342150935938288e-05), np.float64(-3.0036562302437385e-05), np.float64(-2.1356345344537286e-05), np.float64(-1.6683315219281205e-05), np.float64(-1.372712814895699e-05)]","[np.float64(28.448572834645667), np.float64(-219.5412553207415), np.float64(0.8004454813381726), np.float64(1.8650284453176926), np.float64(-1.9424138657158723), np.float64(1.0617542662481092), np.float64(1.0752815997377005)]","[np.float64(-0.0), np.float64(475.80884734598754), np.float64(-0.32866858192889686), np.float64(20.312906703729684), np.float64(16.05101377678024), np.float64(-0.39434330994761513), np.float64(4.518153772009374)]",40.13845510905783
93,50,4,"[np.float64(1.8041124150158793e-19), np.float64(0.0002512008576430971), np.float64(-6.713233196734247e-07), np.float64(-5.661926252002517e-07), np.float64(-5.367717559682812e-07), np.float64(-5.241649168497756e-07), np.float64(-5.175618383889952e-07)]","[np.float64(-0.0), np.float64(0.07995945334854952), np.float64(-0.00010684301871876576), np.float64(-6.007312460487477e-05), np.float64(-4.271269068907457e-05), np.float64(-3.336663043856241e-05), np.float64(-2.745425629791398e-05)]","[np.float64(39.14197834645669), np.float64(-1138.385012337047), np.float64(8.788122121353437), np.float64(34.18698321991939), np.float64(4.621159340644513), np.float64(-11.706915242686291), np.float64(-12.834045868926195)]","[np.float64(-0.0), np.float64(-243.2476580586339), np.float64(9.595092675209667), np.float64(-33.627118268582045), np.float64(12.723101139230629), np.float64(4.212732006148285), np.float64(1.4905619545785964)]",19.093140158142656
94,50,7,"[np.float64(8.777700788442644e-19), np.float64(0.0004396015008754209), np.float64(-1.1748158094283721e-06), np.float64(-9.908370941004668e-07), np.float64(-9.393505729448183e-07), np.float64(-9.172886044867604e-07), np.float64(-9.057332171812613e-07)]","[np.float64(-0.0), np.float64(0.13992904335996167), np.float64(-0.00018697528275784), np.float64(-0.00010512796805853105), np.float64(-7.474720870588189e-05), np.float64(-5.839160326748366e-05), np.float64(-4.8044948521348924e-05)]","[np.float64(30.54404527559053), np.float64(126.09169236154683), np.float64(0.9300712162451), np.float64(-108.6349891525896), np.float64(10.773102515372988), np.float64(-29.257373044179513), np.float64(4.668650835152515)]","[np.float64(-0.0), np.float64(-2161.8297288589197), np.float64(-39.71046468987671), np.float64(-10.133238993779681), np.float64(-3.0732350396137753), np.float64(15.021754043312615), np.float64(-14.441663610926367)]",11.866685681251802
95,50,9,"[np.float64(1.2819606487468604e-18), np.float64(0.0005652019296969705), np.float64(-1.5104774692652927e-06), np.float64(-1.273933406700535e-06), np.float64(-1.2077364509316606e-06), np.float64(-1.1793710629120967e-06), np.float64(-1.1645141363749174e-06)]","[np.float64(-0.0), np.float64(0.17990877003423636), np.float64(-0.00024039679211722376), np.float64(-0.0001351645303609666), np.float64(-9.610355405041817e-05), np.float64(-7.507491848676532e-05), np.float64(-6.177207667030661e-05)]","[np.float64(-18.383120078740163), np.float64(2593.030644126112), np.float64(27.6629336056208), np.float64(375.62590058309013), np.float64(45.73051819994307), np.float64(-151.31949375850473), np.float64(-8.655724485931383)]","[np.float64(-0.0), np.float64(-404.58108900160295), np.float64(-31.224388160608306), np.float64(137.83560271533995), np.float64(5.874559029409277), np.float64(130.87261689129545), np.float64(24.26774638970602)]",19.397811455578022
96,50,9,"[np.float64(1.2819606487468604e-18), np.float64(0.0005652019296969705), np.float64(-1.5104774692652927e-06), np.float64(-1.273933406700535e-06), np.float64(-1.2077364509316606e-06), np.float64(-1.1793710629120967e-06), np.float64(-1.1645141363749174e-06)]","[np.float64(-0.0), np.float64(0.17990877003423636), np.float64(-0.00024039679211722376), np.float64(-0.0001351645303609666), np.float64(-9.610355405041817e-05), np.float64(-7.507491848676532e-05), np.float64(-6.177207667030661e-05)]","[np.float64(37.60629921259842), np.float64(699.3871774696908), np.float64(-4.751065093774159), np.float64(15.391213138680323), np.float64(32.55618433920802), np.float64(-191.7092920302993), np.float64(-0.7735374338207689)]","[np.float64(-0.0), np.float64(2554.4787732367254), np.float64(71.23805642440085), np.float64(-369.15118330666957), np.float64(19.707443770588903), np.float64(-67.67763952206123), np.float64(-28.524574630340986)]",18.649929733898592
97,50,7,"[np.float64(8.777700788442644e-19), np.float64(0.0004396015008754209), np.float64(-1.1748158094283721e-06), np.float64(-9.908370941004668e-07), np.float64(-9.393505729448183e-07), np.float64(-9.172886044867604e-07), np.float64(-9.057332171812613e-07)]","[np.float64(-0.0), np.float64(0.13992904335996167), np.float64(-0.00018697528275784), np.float64(-0.00010512796805853105), np.float64(-7.474720870588189e-05), np.float64(-5.839160326748366e-05), np.float64(-4.8044948521348924e-05)]","[np.float64(56.68725393700783), np.float64(-2112.6237723674512), np.float64(7.348530201252063), np.float64(-79.43878348619887), np.float64(5.924962180884896), np.float64(17.116979862284154), np.float64(0.768725473056315)]","[np.float64(-0.0), np.float64(431.5732030483773), np.float64(-4.2031682471757055), np.float64(-65.54042852061745), np.float64(22.711496028958955), np.float64(-5.003519837737689), np.float64(-10.620225607330399)]",11.861165891972336
98,50,6,"[np.float64(-4.657732532997727e-19), np.float64(0.0003768012864646466), np.float64(-1.0069849795097875e-06), np.float64(-8.492889378003197e-07), np.float64(-8.051576339532195e-07), np.float64(-7.862473752745214e-07), np.float64(-7.76342757582537e-07)]","[np.float64(-0.0), np.float64(0.11993918002282425), np.float64(-0.00016026452807814894), np.float64(-9.010968690731193e-05), np.float64(-6.406903603361205e-05), np.float64(-5.004994565784303e-05), np.float64(-4.118138444687068e-05)]","[np.float64(21.046259842519678), np.float64(-174.911819466325), np.float64(-13.421720246378671), np.float64(-67.029292445649), np.float64(-9.076436874955377), np.float64(-0.05528516988169281), np.float64(6.318276445499386)]","[np.float64(-0.0), np.float64(-1827.8069609223967), np.float64(-12.442045930230423), np.float64(7.750728925052499), np.float64(-2.536351894242526), np.float64(12.616061568142833), np.float64(-18.222186966280454)]",12.760936399371925
